State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude, Max Hourly HI Rate (MMBtu/hr)
NY,Arthur Kill,2490,20,CS0002,2019,RGGI,6501.17,12,756429.21,,2.447,0.0503,230.481,484652.954,8155041.542,2,NPCC,Richmond County,Electric Utility,"Arthur Kill Power, LLC","NRG Energy, Inc","CSNOX : John T McKenna Jr. (607083),ARP : John T McKenna Jr. (607083),CSSO2G1 : John T McKenna Jr. (607083),CSOSG2 : John T McKenna Jr. (607083),RGGI : John T McKenna Jr. (607083)","CSNOX : Frank Ameo (1243),ARP : Frank Ameo (1243),CSSO2G1 : Frank Ameo (1243),CSOSG2 : Frank Ameo (1243),RGGI : Frank Ameo (1243)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,,,,40.5915,-74.2027,3984
NY,Astoria Generating Station,8906,20,,2019,RGGI,128.17,12,7370.61,,0.029,0.072,3.852,5789.169,97407.987,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","CSSO2G1 : Andrew Oliver (601740),CSOSG2 : Andrew Oliver (601740),CSNOX : Andrew Oliver (601740),ARP : Andrew Oliver (601740),RGGI : Andrew Oliver (601740)","CSSO2G1 : ,CSOSG2 : ,CSNOX : ,ARP : ,RGGI : ",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,,,,40.7869,-73.9122,3984
NY,Covanta Niagara,50472,R1B02,,2019,RGGI,0,12,0,0,0,0,0,0,0,2,,Niagara County,Cogeneration,"Covanta Niagara, LLC","Covanta Niagara, LLC","SIPNOX : Chris Schifferli (607165),RGGI : Chris Schifferli (607165)","SIPNOX : ,RGGI : ",,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,Selective Non-catalytic Reduction,,,43.0839,-79.0056,440
NY,Oswego Harbor Power,2594,5,,2019,RGGI,95.31,12,15393.62,,37.478,0.1014,19.209,14225.475,176872.428,2,NPCC,Oswego County,Electric Utility,"Oswego Harbor Power, LLC","Oswego Harbor Power, LLC","CSSO2G1 : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),RGGI : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),ARP : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),CSOSG2 : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),MATS : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),CSNOX : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019)","CSSO2G1 : Frank Ameo (1243),RGGI : Frank Ameo (1243),ARP : Frank Ameo (1243),CSOSG2 : Frank Ameo (1243),MATS : Frank Ameo (1243),CSNOX : Frank Ameo (1243)",Phase 2,,Operating,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Overfire Air,,,43.46,-76.53,9422
NY,Oswego Harbor Power,2594,6,,2019,RGGI,240.07,12,23599.6,,57.521,0.0631,24.625,22406.658,288343.476,2,NPCC,Oswego County,Electric Utility,"Oswego Harbor Power, LLC","Oswego Harbor Power, LLC","CSOSG2 : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),MATS : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),ARP : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),RGGI : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),CSNOX : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019),CSSO2G1 : Kerry A Colville (608783) (Ended Apr 03, 2019)<br>Kevin Mixon (607936) (Started Apr 03, 2019) (Ended Jul 09, 2019)<br>Dane A Devanney (608565) (Started Jul 09, 2019)","CSOSG2 : Frank Ameo (1243),MATS : Frank Ameo (1243),ARP : Frank Ameo (1243),RGGI : Frank Ameo (1243),CSNOX : Frank Ameo (1243),CSSO2G1 : Frank Ameo (1243)",Phase 2,,Operating,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,,,,43.46,-76.53,9491
NY,"Cayuga Operating Company, LLC",2535,1,"CSM001, CSM002, CSM003",2019,RGGI,1433.48,12,95767.61,,344.914,0.276,136.789,107935.895,1052001.449,2,NPCC,Tompkins County,Electric Utility,"Cayuga Operating Company, LLC","Cayuga Operating Company, LLC","RGGI : Jeff D Lamphere (604073),ARP : Jeff D Lamphere (604073),MATS : Jeff D Lamphere (604073),CSSO2G1 : Jeff D Lamphere (604073),CSNOX : Jeff D Lamphere (604073),CSOSG2 : Jeff D Lamphere (604073)","RGGI : John C Marabella (1490),ARP : John C Marabella (1490),MATS : John C Marabella (1490),CSSO2G1 : John C Marabella (1490),CSNOX : John C Marabella (1490),CSOSG2 : John C Marabella (1490)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Selective Catalytic Reduction,Electrostatic Precipitator,,42.6028,-76.6336,1980
NY,"Cayuga Operating Company, LLC",2535,2,"CSM001, CSM002, CSM003",2019,RGGI,0,12,0,0,0,0,0,0,0,2,NPCC,Tompkins County,Electric Utility,"Cayuga Operating Company, LLC","Cayuga Operating Company, LLC","MATS : Jeff D Lamphere (604073),RGGI : Jeff D Lamphere (604073),CSSO2G1 : Jeff D Lamphere (604073),CSNOX : Jeff D Lamphere (604073),ARP : Jeff D Lamphere (604073),CSOSG2 : Jeff D Lamphere (604073)","MATS : John C Marabella (1490),RGGI : John C Marabella (1490),CSSO2G1 : John C Marabella (1490),CSNOX : John C Marabella (1490),ARP : John C Marabella (1490),CSOSG2 : John C Marabella (1490)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA,Electrostatic Precipitator,,42.6028,-76.6336,2072
NY,NRG Dunkirk Power,2554,1,,2019,RGGI,0,12,0,0,0,0,0,0,0,2,NPCC,Chautauqua County,Electric Utility,Dunkirk Power LLC,"NRG Energy, Inc","CSSO2G1 : Frank Ameo (1243),MATS : Frank Ameo (1243),CSOSG2 : Frank Ameo (1243),CSNOX : Frank Ameo (1243),ARP : Frank Ameo (1243),RGGI : Frank Ameo (1243)","CSSO2G1 : Patrick Yough (603651),MATS : Patrick Yough (603651),CSOSG2 : Patrick Yough (603651),CSNOX : Patrick Yough (603651),ARP : Patrick Yough (603651),RGGI : Patrick Yough (603651)",Phase 2,Early Election,Operating,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Closed-coupled OFA,Baghouse,,42.49,-79.35,975
NY,NRG Dunkirk Power,2554,2,,2019,RGGI,0,12,0,0,0,0,0,0,0,2,NPCC,Chautauqua County,Electric Utility,Dunkirk Power LLC,"NRG Energy, Inc","CSNOX : Frank Ameo (1243),RGGI : Frank Ameo (1243),ARP : Frank Ameo (1243),CSSO2G1 : Frank Ameo (1243),CSOSG2 : Frank Ameo (1243),MATS : Frank Ameo (1243)","CSNOX : Patrick Yough (603651),RGGI : Patrick Yough (603651),ARP : Patrick Yough (603651),CSSO2G1 : Patrick Yough (603651),CSOSG2 : Patrick Yough (603651),MATS : Patrick Yough (603651)",Phase 2,Early Election,Operating,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Closed-coupled OFA<br>Selective Non-catalytic Reduction,Baghouse,Halogenated PAC Sorbent Injection,42.49,-79.35,950
NY,NRG Dunkirk Power,2554,3,CS0003,2019,RGGI,0,12,0,0,0,0,0,0,0,2,NPCC,Chautauqua County,Electric Utility,Dunkirk Power LLC,"NRG Energy, Inc","CSNOX : Frank Ameo (1243),CSOSG2 : Frank Ameo (1243),RGGI : Frank Ameo (1243),ARP : Frank Ameo (1243),CSSO2G1 : Frank Ameo (1243),MATS : Frank Ameo (1243)","CSNOX : Patrick Yough (603651),CSOSG2 : Patrick Yough (603651),RGGI : Patrick Yough (603651),ARP : Patrick Yough (603651),CSSO2G1 : Patrick Yough (603651),MATS : Patrick Yough (603651)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Separated OFA,Baghouse,,42.49,-79.35,2250
NY,NRG Dunkirk Power,2554,4,CS0003,2019,RGGI,0,12,0,0,0,0,0,0,0,2,NPCC,Chautauqua County,Electric Utility,Dunkirk Power LLC,"NRG Energy, Inc","CSOSG2 : Frank Ameo (1243),CSSO2G1 : Frank Ameo (1243),MATS : Frank Ameo (1243),RGGI : Frank Ameo (1243),CSNOX : Frank Ameo (1243),ARP : Frank Ameo (1243)","CSOSG2 : Patrick Yough (603651),CSSO2G1 : Patrick Yough (603651),MATS : Patrick Yough (603651),RGGI : Patrick Yough (603651),CSNOX : Patrick Yough (603651),ARP : Patrick Yough (603651)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Separated OFA,Baghouse,,42.49,-79.35,2250
NY,Astoria Generating Station,8906,41SH,"CPG45A, CPO40",2019,RGGI,0,12,0,0,0,0,0,0,0,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","CSNOX : Andrew Oliver (601740),RGGI : Andrew Oliver (601740),CSOSG2 : Andrew Oliver (601740),CSSO2G1 : Andrew Oliver (601740),ARP : Andrew Oliver (601740)","CSNOX : ,RGGI : ,CSOSG2 : ,CSSO2G1 : ,ARP : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,40.7869,-73.9122,5502
NY,Astoria Generating Station,8906,42RH,"CPG45A, CPO40",2019,RGGI,0,12,0,0,0,0,0,0,0,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","CSNOX : Andrew Oliver (601740),CSSO2G1 : Andrew Oliver (601740),RGGI : Andrew Oliver (601740),CSOSG2 : Andrew Oliver (601740),ARP : Andrew Oliver (601740)","CSNOX : ,CSSO2G1 : ,RGGI : ,CSOSG2 : ,ARP : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,40.7869,-73.9122,1117
NY,Astoria Generating Station,8906,51RH,"CPG45A, CPO50",2019,RGGI,2524.41,12,280497.84,,6.045,0.045,38.848,94987.71,1585521.723,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","RGGI : Andrew Oliver (601740),CSOSG2 : Andrew Oliver (601740),CSSO2G1 : Andrew Oliver (601740),ARP : Andrew Oliver (601740),CSNOX : Andrew Oliver (601740)","RGGI : ,CSOSG2 : ,CSSO2G1 : ,ARP : ,CSNOX : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,40.7869,-73.9122,7000
NY,Astoria Generating Station,8906,52SH,"CPG45A, CPO50",2019,RGGI,2524.36,12,280497.79,,5.978,0.0468,39.027,93101.432,1553918.908,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","CSOSG2 : Andrew Oliver (601740),CSSO2G1 : Andrew Oliver (601740),CSNOX : Andrew Oliver (601740),ARP : Andrew Oliver (601740),RGGI : Andrew Oliver (601740)","CSOSG2 : ,CSSO2G1 : ,CSNOX : ,ARP : ,RGGI : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,40.7869,-73.9122,1654
NY,Bowline Generating Station,2625,1,,2019,RGGI,574.81,12,147049.82,,4.868,0.0825,85.494,91813.638,1548383.54,2,,Rockland County,Electric Utility,"GenOn Bowline, LLC","GenOn Bowline, LLC","CSOSG2 : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),CSSO2G1 : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),ARP : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),MATS : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),RGGI : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),CSNOX : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019)","CSOSG2 : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),CSSO2G1 : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),ARP : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),MATS : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),RGGI : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),CSNOX : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Low NOx Burner Technology w/ Closed-coupled OFA,,,41.2044,-73.9689,955.7
NY,Danskammer Generating Station,2480,1,,2019,RGGI,48.84,12,1320.96,,0.006,0.0743,1.029,1191.988,20107.065,2,NPCC,Orange County,Electric Utility,"Danskammer Energy, LLC","Danskammer Energy, LLC","CSNOX : Ed Hall (608967),RGGI : Ed Hall (608967),CSSO2G1 : Ed Hall (608967),ARP : Ed Hall (608967),CSOSG2 : Ed Hall (608967)","CSNOX : Susanne May (607620),RGGI : Susanne May (607620),CSSO2G1 : Susanne May (607620),ARP : Susanne May (607620),CSOSG2 : Susanne May (607620)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,41.573,-73.9646,3260
NY,Danskammer Generating Station,2480,2,,2019,RGGI,44.92,12,1316.2,,0.005,0.0738,1.003,1065.725,17982.235,2,NPCC,Orange County,Electric Utility,"Danskammer Energy, LLC","Danskammer Energy, LLC","CSNOX : Ed Hall (608967),CSOSG2 : Ed Hall (608967),RGGI : Ed Hall (608967),CSSO2G1 : Ed Hall (608967),ARP : Ed Hall (608967)","CSNOX : Susanne May (607620),CSOSG2 : Susanne May (607620),RGGI : Susanne May (607620),CSSO2G1 : Susanne May (607620),ARP : Susanne May (607620)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,41.573,-73.9646,2419
NY,E F Barrett,2511,10,,2019,RGGI,7281.25,12,916430.5,,18.731,0.0806,405.749,578092,9697815.825,2,,Nassau County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"ARP : James P Flannery (606257),CSSO2G1 : James P Flannery (606257),CSOSG2 : James P Flannery (606257),CSNOX : James P Flannery (606257),RGGI : James P Flannery (606257)","ARP : ,CSSO2G1 : ,CSOSG2 : ,CSNOX : ,RGGI : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,40.6169,-73.6486,4204
NY,E F Barrett,2511,20,,2019,RGGI,4198.5,12,508862.75,,20.98,0.0492,132.598,313316.85,5235747.875,2,,Nassau County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"CSSO2G1 : James P Flannery (606257),CSNOX : James P Flannery (606257),ARP : James P Flannery (606257),RGGI : James P Flannery (606257),CSOSG2 : James P Flannery (606257)","CSSO2G1 : ,CSNOX : ,ARP : ,RGGI : ,CSOSG2 : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,40.6169,-73.6486,9379
NY,Northport,2516,1,,2019,RGGI,1836.25,12,364416.75,,74.012,0.0565,119.89,226765.7,3716312.05,2,,Suffolk County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"CSNOX : James P Flannery (606257),CSOSG2 : James P Flannery (606257),MATS : James P Flannery (606257),ARP : James P Flannery (606257),CSSO2G1 : James P Flannery (606257),RGGI : James P Flannery (606257)","CSNOX : ,CSOSG2 : ,MATS : ,ARP : ,CSSO2G1 : ,RGGI : ",Table 1,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air<br>Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,40.9231,-73.3417,4074
NY,Northport,2516,2,,2019,RGGI,2678,12,565367.75,,64.512,0.0546,185.35,364137.6,6041787.55,2,,Suffolk County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"MATS : James P Flannery (606257),CSOSG2 : James P Flannery (606257),RGGI : James P Flannery (606257),ARP : James P Flannery (606257),CSSO2G1 : James P Flannery (606257),CSNOX : James P Flannery (606257)","MATS : ,CSOSG2 : ,RGGI : ,ARP : ,CSSO2G1 : ,CSNOX : ",Table 1,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air<br>Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,40.9231,-73.3417,4074
NY,Northport,2516,4,,2019,RGGI,3220.75,12,672960,,26.843,0.042,172.37,413683.6,6927217.75,2,,Suffolk County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"CSNOX : James P Flannery (606257),MATS : James P Flannery (606257),ARP : James P Flannery (606257),CSSO2G1 : James P Flannery (606257),CSOSG2 : James P Flannery (606257),RGGI : James P Flannery (606257)","CSNOX : ,MATS : ,ARP : ,CSSO2G1 : ,CSOSG2 : ,RGGI : ",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air<br>Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,40.9231,-73.3417,4094
NY,Port Jefferson Energy Center,2517,3,,2019,RGGI,1262.5,12,120976,,13.923,0.0631,40.795,74577.375,1235383.75,2,,Suffolk County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"CSOSG2 : James P Flannery (606257),CSNOX : James P Flannery (606257),ARP : James P Flannery (606257),RGGI : James P Flannery (606257),CSSO2G1 : James P Flannery (606257),MATS : James P Flannery (606257)","CSOSG2 : ,CSNOX : ,ARP : ,RGGI : ,CSSO2G1 : ,MATS : ",Table 1,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air<br>Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,40.9503,-73.0786,4094
NY,Port Jefferson Energy Center,2517,4,,2019,RGGI,2282.25,12,180124.5,,29.568,0.0458,54.898,125392.425,2068296.875,2,,Suffolk County,Electric Utility,National Grid Generation LLC,National Grid Generation LLC,"CSNOX : James P Flannery (606257),RGGI : James P Flannery (606257),MATS : James P Flannery (606257),ARP : James P Flannery (606257),CSOSG2 : James P Flannery (606257),CSSO2G1 : James P Flannery (606257)","CSNOX : ,RGGI : ,MATS : ,ARP : ,CSOSG2 : ,CSSO2G1 : ",Table 1,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air<br>Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,40.9503,-73.0786,2300
NY,Ravenswood Generating Station,2500,10,,2019,RGGI,2172.4,12,265418.62,,9.629,0.0649,92.662,172816.992,2886167.862,2,NPCC,Queens County,Electric Utility,"Helix Ravenswood, LLC","Helix Ravenswood, LLC","CSOSG2 : Kathy French (605624),RGGI : Kathy French (605624),ARP : Kathy French (605624),CSSO2G1 : Kathy French (605624),CSNOX : Kathy French (605624)","CSOSG2 : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),RGGI : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),ARP : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),CSSO2G1 : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),CSNOX : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,40.7585,-73.9451,2000
NY,Ravenswood Generating Station,2500,30,,2019,RGGI,642.28,12,136082.2,,1.596,0.0566,55.784,94741.702,1591384.174,2,NPCC,Queens County,Electric Utility,"Helix Ravenswood, LLC","Helix Ravenswood, LLC","CSSO2G1 : Kathy French (605624),RGGI : Kathy French (605624),MATS : Kathy French (605624),ARP : Kathy French (605624),CSOSG2 : Kathy French (605624),CSNOX : Kathy French (605624)","CSSO2G1 : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),RGGI : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),MATS : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),ARP : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),CSOSG2 : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019),CSNOX : Tanja Grzeskowitz (606620) (Ended Jan 08, 2019)<br>Aaron J Scott (609064) (Started Jan 08, 2019)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,40.7585,-73.9451,3900
NY,Greenidge Generation LLC,2527,6,,2019,RGGI,1123.86,12,60302.59,,0.202,0.0227,7.93,39405.796,664721.499,2,NPCC,Yates County,Electric Utility,Greenidge Generation LLC,Greenidge Generation LLC,"CSNOX : Dale Irwin (605956),RGGI : Dale Irwin (605956),CSOSG2 : Dale Irwin (605956),CSSO2G1 : Dale Irwin (605956),ARP : Dale Irwin (605956)","CSNOX : Kenneth A Scott (608805),RGGI : Kenneth A Scott (608805),CSOSG2 : Kenneth A Scott (608805),CSSO2G1 : Kenneth A Scott (608805),ARP : Kenneth A Scott (608805)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Pipeline Natural Gas,Wood,Dry Lime FGD,Low NOx Burner Technology w/ Closed-coupled OFA<br>Selective Catalytic Reduction,Electrostatic Precipitator<br>Baghouse,,42.6789,-76.9483,3900
NY,Arthur Kill,2490,30,CS0002,2019,RGGI,1274.04,12,201520.82,,0.665,0.0599,75.649,131661.905,2215484.095,2,NPCC,Richmond County,Electric Utility,"Arthur Kill Power, LLC","NRG Energy, Inc","CSSO2G1 : John T McKenna Jr. (607083),CSOSG2 : John T McKenna Jr. (607083),ARP : John T McKenna Jr. (607083),RGGI : John T McKenna Jr. (607083),CSNOX : John T McKenna Jr. (607083)","CSSO2G1 : Frank Ameo (1243),CSOSG2 : Frank Ameo (1243),ARP : Frank Ameo (1243),RGGI : Frank Ameo (1243),CSNOX : Frank Ameo (1243)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,,,,,,40.5915,-74.2027,3800
NY,Danskammer Generating Station,2480,3,,2019,RGGI,48.36,12,2958.42,,0.01,0.0631,1.45,1910.195,32221.203,2,NPCC,Orange County,Electric Utility,"Danskammer Energy, LLC","Danskammer Energy, LLC","ARP : Ed Hall (608967),CSOSG2 : Ed Hall (608967),RGGI : Ed Hall (608967),CSNOX : Ed Hall (608967),CSSO2G1 : Ed Hall (608967)","ARP : Susanne May (607620),CSOSG2 : Susanne May (607620),RGGI : Susanne May (607620),CSNOX : Susanne May (607620),CSSO2G1 : Susanne May (607620)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Pipeline Natural Gas,,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,41.573,-73.9646,2075
NY,Danskammer Generating Station,2480,4,,2019,RGGI,49.23,12,3956.8,,0.012,0.0633,1.955,2265.794,38219.042,2,NPCC,Orange County,Electric Utility,"Danskammer Energy, LLC","Danskammer Energy, LLC","CSSO2G1 : Ed Hall (608967),CSOSG2 : Ed Hall (608967),CSNOX : Ed Hall (608967),RGGI : Ed Hall (608967),ARP : Ed Hall (608967)","CSSO2G1 : Susanne May (607620),CSOSG2 : Susanne May (607620),CSNOX : Susanne May (607620),RGGI : Susanne May (607620),ARP : Susanne May (607620)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Pipeline Natural Gas,,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,41.573,-73.9646,2100
